Segment Number,Wavenumber (cm-1),Wavenumber + Noise (cm-1),Alpha (ppm/cm),Alpha + Noise (ppm/cm),Pressure (Torr),Temperature (C)
0,13155.169999999973,13155.169982604366,1.0214236001132967e-05,-1.1354444555706175e-06,20.000000000000004,25.0
0,13155.174999999972,13155.175007817421,2.129051204350055e-05,1.621802499451587e-05,20.000000000000004,25.0
0,13155.179999999971,13155.180061514506,4.6319415501714023e-05,4.2786259008170726e-05,20.000000000000004,25.0
0,13155.18499999997,13155.185060118964,9.566064250050164e-05,9.172710719942857e-05,20.000000000000004,25.0
0,13155.18999999997,13155.18998063363,0.0001768059693250111,0.0001746756858284323,20.000000000000004,25.0
0,13155.194999999969,13155.19498488483,0.0002835636658763572,0.00028770237649052916,20.000000000000004,25.0
0,13155.199999999968,13155.19994757232,0.000388573059309793,0.00036514259527228936,20.000000000000004,25.0
0,13155.204999999967,13155.20492899907,0.0004515396458905881,0.0004468476381651006,20.000000000000004,25.0
0,13155.209999999966,13155.209914686457,0.0004436355510416891,0.0004730698876596293,20.000000000000004,25.0
0,13155.214999999966,13155.215097538736,0.0003686435538196104,0.0003611864818188331,20.000000000000004,25.0
0,13155.219999999965,13155.219974517357,0.0002600591770791154,0.0002514545830710497,20.000000000000004,25.0
0,13155.224999999964,13155.224978096248,0.00015712220181512206,0.00017802507610166203,20.000000000000004,25.0
0,13155.229999999963,13155.229937360195,8.276549035606573e-05,3.315090203132125e-05,20.000000000000004,25.0
0,13155.234999999962,13155.23503887448,3.937871631371136e-05,6.228195332095428e-05,20.000000000000004,25.0
0,13155.239999999962,13155.23991930507,1.8076860733989492e-05,5.826222776286938e-06,20.000000000000004,25.0
0,13155.24499999996,13155.244989362947,8.842943979664904e-06,1.2021006408632494e-05,20.000000000000004,25.0
0,13155.24999999996,13155.249955226633,5.035774500420942e-06,6.9031444029369226e-06,20.000000000000004,25.0
0,13155.25499999996,13155.255019345084,3.37307872385611e-06,2.164458853682905e-05,20.000000000000004,25.0
0,13155.259999999958,13155.259974459701,2.5248289446855706e-06,-2.662996438504705e-06,20.000000000000004,25.0
0,13155.264999999958,13155.264940968349,2.0109508518643743e-06,-1.113384892295588e-05,20.000000000000004,25.0
0,13155.269999999957,13155.269998590846,1.6597250239756356e-06,2.682089664983708e-05,20.000000000000004,25.0
0,13155.274999999956,13155.27502141655,1.4023773193212469e-06,-4.443156042193751e-05,20.000000000000004,25.0
0,13155.279999999955,13155.280003325815,1.2058624457274853e-06,1.6000786457125418e-06,20.000000000000004,25.0
0,13155.284999999954,13155.285015123549,1.0515632402228593e-06,-2.5080495854886255e-05,20.000000000000004,25.0
0,13155.289999999954,13155.289968283849,9.278595653907452e-07,-1.383666705683525e-05,20.000000000000004,25.0
0,13155.294999999953,13155.294981862895,8.270217495181569e-07,3.981899977224372e-05,20.000000000000004,25.0
0,13155.299999999952,13155.29996637693,7.437193279913581e-07,-1.2084654483193219e-07,20.000000000000004,25.0
0,13155.304999999951,13155.304982022293,6.74113033181434e-07,4.455904494375293e-06,20.000000000000004,25.0
0,13155.30999999995,13155.309959342636,6.154495851067074e-07,-3.3923483389495736e-05,20.000000000000004,25.0
0,13155.31499999995,13155.31491368582,5.655235667419548e-07,-1.3568372705825506e-05,20.000000000000004,25.0
0,13155.319999999949,13155.320008871257,5.227868267251918e-07,4.3334202083606805e-06,20.000000000000004,25.0
0,13155.324999999948,13155.324979910902,4.860020236993453e-07,7.363644395631946e-06,20.000000000000004,25.0
0,13155.329999999947,13155.32991849003,4.5420008628887754e-07,1.241370142349226e-05,20.000000000000004,25.0
0,13155.334999999946,13155.33502313906,4.266137030108476e-07,5.938816843068489e-07,20.000000000000004,25.0
0,13155.339999999946,13155.339954635027,4.0262968369519315e-07,1.0619593387700966e-05,20.000000000000004,25.0
0,13155.344999999945,13155.345002597214,3.8175428370167686e-07,9.17916663175123e-06,20.000000000000004,25.0
0,13155.349999999944,13155.350036454473,3.6358761278113713e-07,-3.5109357511895724e-05,20.000000000000004,25.0
0,13155.354999999943,13155.355006449088,3.4780452977394236e-07,1.0652297638250995e-06,20.000000000000004,25.0
0,13155.359999999942,13155.360056969977,3.341402502017575e-07,1.522136676975747e-05,20.000000000000004,25.0
0,13155.364999999942,13155.36493825865,3.2237943895291443e-07,1.175830465830252e-05,20.000000000000004,25.0
0,13155.36999999994,13155.370020117023,3.1234792802300596e-07,-6.741736641349326e-06,20.000000000000004,25.0
0,13155.37499999994,13155.374965759436,3.037290250074368e-07,-1.531484982970546e-05,20.000000000000004,25.0
0,13155.37999999994,13155.379956460081,2.9677094458552493e-07,-2.1383800400479878e-05,20.000000000000004,25.0
0,13155.384999999938,13155.384971057456,2.913151743000727e-07,-2.249412314592762e-06,20.000000000000004,25.0
0,13155.389999999938,13155.38998442231,2.8710686275854705e-07,2.2253982681733907e-05,20.000000000000004,25.0
0,13155.394999999937,13155.395002808204,2.842066621632639e-07,-3.755517173794828e-05,20.000000000000004,25.0
0,13155.399999999936,13155.399941742444,2.8260345149185687e-07,-1.2510633761906826e-05,20.000000000000004,25.0
0,13155.404999999935,13155.40504504126,2.823097815429534e-07,-2.1814895762564016e-05,20.000000000000004,25.0
0,13155.409999999934,13155.410023283057,2.8336365435386584e-07,1.5501235494917193e-05,20.000000000000004,25.0
0,13155.414999999934,13155.414923187749,2.8583164752545043e-07,-1.0460498732011201e-05,20.000000000000004,25.0
0,13155.419999999933,13155.420074412543,2.898137689486374e-07,-8.834378778214816e-06,20.000000000000004,25.0
0,13155.424999999932,13155.425094794391,2.9545065606088665e-07,-3.910523121913422e-06,20.000000000000004,25.0
0,13155.429999999931,13155.43005893891,3.029340921610014e-07,8.93771651969599e-06,20.000000000000004,25.0
0,13155.43499999993,13155.434991003689,3.1252239940004743e-07,-7.2946733072561365e-06,20.000000000000004,25.0
0,13155.43999999993,13155.439946462298,3.2441735918365357e-07,-5.873077143970751e-05,20.000000000000004,25.0
0,13155.444999999929,13155.445052722514,3.393947579032064e-07,1.0872513441221256e-05,20.000000000000004,25.0
0,13155.449999999928,13155.44997984108,3.57945158749899e-07,8.86961525752962e-06,20.000000000000004,25.0
0,13155.454999999927,13155.45506112218,3.809857366585102e-07,-3.875228316313492e-06,20.000000000000004,25.0
0,13155.459999999926,13155.460010413675,4.098553112558376e-07,-2.060622507203982e-05,20.000000000000004,25.0
0,13155.464999999926,13155.465048831877,4.4661163853330297e-07,7.266527997762509e-06,20.000000000000004,25.0
0,13155.469999999925,13155.470017818245,4.946964277723174e-07,7.846887585341992e-06,20.000000000000004,25.0
0,13155.474999999924,13155.475035328582,5.607227936123051e-07,-8.551745048581793e-06,20.000000000000004,25.0
0,13155.479999999923,13155.480000524924,6.599604099251536e-07,-3.5417851034156234e-06,20.000000000000004,25.0
0,13155.484999999922,13155.485089293446,8.333995389221127e-07,-1.7199426523706114e-05,20.000000000000004,25.0
0,13155.489999999922,13155.490006345526,1.195544597718075e-06,-2.266739464752686e-06,20.000000000000004,25.0
0,13155.49499999992,13155.495020099388,2.0431743983368018e-06,-2.8014802540392343e-05,20.000000000000004,25.0
0,13155.49999999992,13155.500094157454,4.030659117967051e-06,1.2121166136845195e-05,20.000000000000004,25.0
0,13155.50499999992,13155.504932611966,8.291936974152977e-06,-1.0016415101917072e-05,20.000000000000004,25.0
0,13155.509999999918,13155.509936475668,1.6177350649321778e-05,2.0793426157230268e-05,20.000000000000004,25.0
0,13155.514999999918,13155.515048469753,2.826759051073845e-05,1.0103658923451279e-06,20.000000000000004,25.0
0,13155.519999999917,13155.519941343746,4.296675345817057e-05,3.15273807654972e-05,20.000000000000004,25.0
0,13155.524999999916,13155.525097180975,5.601038857956263e-05,5.386834450643091e-05,20.000000000000004,25.0
0,13155.529999999915,13155.529979318966,6.221237925221373e-05,3.001660276900326e-05,20.000000000000004,25.0
0,13155.534999999914,13155.534962627175,6.263885775624553e-05,6.487121495869659e-05,20.000000000000004,25.0
0,13155.539999999914,13155.540096147015,5.1236870137540595e-05,4.388638445590739e-05,20.000000000000004,25.0
0,13155.544999999913,13155.545074025653,3.668650015802374e-05,2.907661684102981e-06,20.000000000000004,25.0
0,13155.549999999912,13155.55009337786,2.380559151943998e-05,-1.4602103520826656e-06,20.000000000000004,25.0
0,13155.554999999911,13155.555045302144,1.4994511083473178e-05,2.6725897354109238e-05,20.000000000000004,25.0
0,13155.55999999991,13155.559956938627,1.018275265761215e-05,2.7544782889046627e-05,20.000000000000004,25.0
0,13155.56499999991,13155.565095503158,8.16846112362204e-06,5.6111650655344045e-06,20.000000000000004,25.0
0,13155.569999999909,13155.56998659974,7.869081428939308e-06,1.5716147308188654e-05,20.000000000000004,25.0
0,13155.574999999908,13155.575040122727,8.971100729709883e-06,1.3310727482311209e-05,20.000000000000004,25.0
0,13155.579999999907,13155.580047362506,1.2373064916044748e-05,1.8763423836100666e-05,20.000000000000004,25.0
0,13155.584999999906,13155.584992249402,2.0900496542780637e-05,4.5831705276005866e-05,20.000000000000004,25.0
0,13155.589999999906,13155.590030703874,4.002450464678173e-05,1.0808517962920698e-05,20.000000000000004,25.0
0,13155.594999999905,13155.595046110238,7.698767614938636e-05,9.01021345139413e-05,20.000000000000004,25.0
0,13155.599999999904,13155.60001882118,0.00013618776864999572,0.0001287818095112851,20.000000000000004,25.0
0,13155.604999999903,13155.604945029863,0.00021148436397509942,0.0002071366844788262,20.000000000000004,25.0
0,13155.609999999902,13155.610014911812,0.000282018198548325,0.0002761585213843415,20.000000000000004,25.0
0,13155.614999999902,13155.615066319197,0.00031976545216459256,0.0003124925226260792,20.000000000000004,25.0
0,13155.6199999999,13155.619965271508,0.0003072174510698717,0.00028344534112378,20.000000000000004,25.0
0,13155.6249999999,13155.624992518173,0.0002504021779480958,0.0002539565517354117,20.000000000000004,25.0
0,13155.6299999999,13155.629978242221,0.0001742725274165459,0.00020666688792369517,20.000000000000004,25.0
0,13155.634999999898,13155.635092463084,0.00010518251961983689,0.00010409427587657936,20.000000000000004,25.0
0,13155.639999999898,13155.640033614636,5.693512958834714e-05,5.6908277940626025e-05,20.000000000000004,25.0
0,13155.644999999897,13155.64502037299,2.959534446149896e-05,1.6270765257437657e-05,20.000000000000004,25.0
0,13155.649999999896,13155.649961504092,1.652275004600172e-05,1.4245285924001928e-05,20.000000000000004,25.0
0,13155.654999999895,13155.655026962355,1.0997680042958753e-05,2.0035189380468244e-05,20.000000000000004,25.0
0,13155.659999999894,13155.659966283261,8.781026938667396e-06,1.6031837304490175e-06,20.000000000000004,25.0
0,13155.664999999894,13155.665001591422,7.85288155173881e-06,-9.449597971094282e-07,20.000000000000004,25.0
0,13155.669999999893,13155.669968207589,7.414251444545069e-06,1.5232289903938023e-05,20.000000000000004,25.0
0,13155.674999999892,13155.675033821557,7.180654266445662e-06,-1.061658769647558e-05,20.000000000000004,25.0
0,13155.679999999891,13155.680028829433,7.050167945972468e-06,1.1945288009231381e-05,20.000000000000004,25.0
0,13155.68499999989,13155.684989584952,6.981317987716854e-06,2.2884792559202742e-05,20.000000000000004,25.0
0,13155.68999999989,13155.690019800226,6.953792913085239e-06,3.3318942691296696e-05,20.000000000000004,25.0
0,13155.694999999889,13155.694945346813,6.956004003222404e-06,5.2037794990736905e-06,20.000000000000004,25.0
0,13155.699999999888,13155.699925437008,6.9806784944262414e-06,3.349411261248756e-05,20.000000000000004,25.0
0,13155.704999999887,13155.705021969472,7.022982893955652e-06,2.7076956079931943e-05,20.000000000000004,25.0
0,13155.709999999886,13155.71000833356,7.079581387097439e-06,-1.2233866636380002e-05,20.000000000000004,25.0
0,13155.714999999886,13155.715031751457,7.148108965842133e-06,-1.6463910382440957e-05,20.000000000000004,25.0
0,13155.719999999885,13155.720119157124,7.226855432975836e-06,1.3145640906795814e-06,20.000000000000004,25.0
0,13155.724999999884,13155.725047223857,7.31456651433893e-06,2.726240832082304e-05,20.000000000000004,25.0
0,13155.729999999883,13155.729954358772,7.410313982877161e-06,6.008894941694491e-06,20.000000000000004,25.0
0,13155.734999999882,13155.735055850697,7.513408291006628e-06,-4.131463546206345e-06,20.000000000000004,25.0
0,13155.739999999882,13155.739934204512,7.623338331351772e-06,3.771647985834411e-05,20.000000000000004,25.0
0,13155.74499999988,13155.74497692065,7.739729028215944e-06,1.3301909924345812e-05,20.000000000000004,25.0
0,13155.74999999988,13155.7499965878,7.862310946428376e-06,-3.712675575761369e-05,20.000000000000004,25.0
0,13155.75499999988,13155.755085667015,7.990898178731802e-06,1.4139650987886886e-05,20.000000000000004,25.0
0,13155.759999999878,13155.759962762137,8.125372048669797e-06,1.820733344184249e-05,20.000000000000004,25.0
0,13155.764999999878,13155.76495867795,8.2656689718387e-06,1.2639515322705478e-05,20.000000000000004,25.0
0,13155.769999999877,13155.769995077251,8.411752695492687e-06,1.713026410699648e-05,20.000000000000004,25.0
0,13155.774999999876,13155.774966825962,8.563683512651034e-06,7.259419820817296e-06,20.000000000000004,25.0
0,13155.779999999875,13155.78005633167,8.721496457944633e-06,-1.683807694123109e-05,20.000000000000004,25.0
0,13155.784999999874,13155.7849460033,8.894318892386732e-06,1.7075274302482204e-06,20.000000000000004,25.0
0,13155.789999999874,13155.789942626441,9.064305119766565e-06,-9.2682282948397e-06,20.000000000000004,25.0
0,13155.794999999873,13155.79497810887,9.240510686199729e-06,-8.842418971557136e-06,20.000000000000004,25.0
0,13155.799999999872,13155.799975098249,9.421097946391984e-06,-1.5065847833978739e-05,20.000000000000004,25.0
0,13155.804999999871,13155.805096476473,9.610271500697239e-06,1.8382620111563245e-05,20.000000000000004,25.0
0,13155.80999999987,13155.81004747091,9.806209862091512e-06,1.1704110008611753e-05,20.000000000000004,25.0
0,13155.81499999987,13155.815004377431,1.0009137511324175e-05,1.320612504421278e-06,20.000000000000004,25.0
0,13155.819999999869,13155.819938728093,1.0219300505745262e-05,-2.3693314877437846e-06,20.000000000000004,25.0
0,13155.824999999868,13155.825042218017,1.0436963658608917e-05,9.982862894326535e-06,20.000000000000004,25.0
0,13155.829999999867,13155.8299499891,1.0662415254336785e-05,3.158462648109647e-05,20.000000000000004,25.0
0,13155.834999999866,13155.83492276131,1.0895964771899428e-05,-2.7959510937289525e-05,20.000000000000004,25.0
0,13155.839999999866,13155.840059401355,1.1137944333318548e-05,1.8444401611366686e-05,20.000000000000004,25.0
0,13155.844999999865,13155.845015846995,1.1388709635455377e-05,8.090608547934862e-07,20.000000000000004,25.0
0,13155.849999999864,13155.850046042806,1.164854189337643e-05,-2.4887684699005014e-05,20.000000000000004,25.0
0,13155.854999999863,13155.855015936246,1.1918054073899297e-05,-2.580304465840538e-05,20.000000000000004,25.0
0,13155.859999999862,13155.860042841394,1.219757163906752e-05,-5.498446114836596e-06,20.000000000000004,25.0
0,13155.864999999862,13155.864967448582,1.2487557539926424e-05,1.6743161438795334e-05,20.000000000000004,25.0
0,13155.86999999986,13155.869948287718,1.2788505627908568e-05,2.0408766842976493e-05,20.000000000000004,25.0
0,13155.87499999986,13155.875034079585,1.564663865401425e-05,-2.557277923635931e-06,20.000000000000004,25.0
0,13155.87999999986,13155.879959829375,1.6005228968857055e-05,3.572208585307501e-05,20.000000000000004,25.0
0,13155.884999999858,13155.88496552237,1.6377166183547032e-05,4.3964366631027134e-05,20.000000000000004,25.0
0,13155.889999999858,13155.889977223233,1.6763109631109856e-05,2.4441989983908664e-05,20.000000000000004,25.0
0,13155.894999999857,13155.895000873814,1.7163762820862054e-05,5.698314358570506e-06,20.000000000000004,25.0
0,13155.899999999856,13155.89998230016,1.7579876811058982e-05,3.9378848834293925e-05,20.000000000000004,25.0
0,13155.904999999855,13155.904931252291,1.8012253920412694e-05,3.2657014400382406e-05,20.000000000000004,25.0
0,13155.909999999854,13155.909967818934,1.8461751813955354e-05,3.5278069209950606e-05,20.000000000000004,25.0
0,13155.914999999854,13155.914888829697,1.8929288003864577e-05,6.202510052983342e-06,20.000000000000004,25.0
0,13155.919999999853,13155.920031261425,1.941584481168471e-05,-3.553730363154878e-05,20.000000000000004,25.0
0,13155.924999999852,13155.924919896968,1.9922474845400437e-05,6.096043372410016e-05,20.000000000000004,25.0
0,13155.929999999851,13155.929944780684,2.0450307052672153e-05,-1.077958810865029e-05,20.000000000000004,25.0
0,13155.93499999985,13155.935002608105,2.1001669924770075e-05,2.0308238855159195e-05,20.000000000000004,25.0
0,13155.93999999985,13155.9399630217,2.156539239626061e-05,6.772060036550657e-05,20.000000000000004,25.0
0,13155.944999999849,13155.945077150578,2.2164627428585344e-05,2.8573477046972826e-05,20.000000000000004,25.0
0,13155.949999999848,13155.949935357003,2.2790486923908885e-05,4.1193407832147445e-05,20.000000000000004,25.0
0,13155.954999999847,13155.95501335239,2.3444598300763694e-05,-5.682173311566549e-06,20.000000000000004,25.0
0,13155.959999999846,13155.959998035705,2.412871873363521e-05,-1.0334684903277752e-05,20.000000000000004,25.0
0,13155.964999999846,13155.96494159517,2.4844748173849353e-05,1.4517306754288286e-05,20.000000000000004,25.0
0,13155.969999999845,13155.970026163677,2.5594744144368368e-05,4.6740970812176854e-05,20.000000000000004,25.0
0,13155.974999999844,13155.974991422527,2.6380938726369032e-05,1.9668244629450888e-05,20.000000000000004,25.0
0,13155.979999999843,13155.98003858937,2.7205758378364943e-05,1.1800244873873314e-05,20.000000000000004,25.0
0,13155.984999999842,13155.98504117505,2.8071847689088113e-05,3.190981441402013e-05,20.000000000000004,25.0
0,13155.989999999842,13155.990108161639,2.8982099293046243e-05,4.995744005869556e-05,20.000000000000004,25.0
0,13155.99499999984,13155.995066826239,2.9939695518948268e-05,1.926823265648932e-06,20.000000000000004,25.0
0,13155.99999999984,13155.999981540748,3.095401781300198e-05,7.485374423295849e-06,20.000000000000004,25.0
0,13156.00499999984,13156.00498803088,3.2017526441993394e-05,1.672769569962517e-05,20.000000000000004,25.0
0,13156.009999999838,13156.010054982818,3.314097097158859e-05,5.436258621492778e-05,20.000000000000004,25.0
0,13156.014999999838,13156.015032763024,3.4331426698361086e-05,3.8883881819303166e-05,20.000000000000004,25.0
0,13156.019999999837,13156.020032006412,3.560086584822684e-05,7.693665341441764e-05,20.000000000000004,25.0
0,13156.024999999836,13156.024919152034,3.69714867970775e-05,5.512624123375103e-05,20.000000000000004,25.0
0,13156.029999999835,13156.02999878353,3.848196633910625e-05,3.7801580599275986e-05,20.000000000000004,25.0
0,13156.034999999834,13156.03496309829,4.018668961523154e-05,6.47125931035469e-05,20.000000000000004,25.0
0,13156.039999999834,13156.040013996064,4.2175651749649044e-05,4.627591749311161e-05,20.000000000000004,25.0
0,13156.044999999833,13156.044995092314,4.436781476144534e-05,3.07015939662335e-05,20.000000000000004,25.0
0,13156.049999999832,13156.050045508777,4.6705284621358126e-05,5.9887870627000795e-05,20.000000000000004,25.0
0,13156.054999999831,13156.055015860742,4.90147584454072e-05,3.5515161982046985e-05,20.000000000000004,25.0
0,13156.05999999983,13156.060039316228,5.114020101993558e-05,4.551030928271073e-05,20.000000000000004,25.0
0,13156.06499999983,13156.064976678874,5.305486849713302e-05,7.879642310670456e-05,20.000000000000004,25.0
0,13156.069999999829,13156.069952777516,5.488985602574941e-05,5.292632470670121e-05,20.000000000000004,25.0
0,13156.074999999828,13156.074979497344,5.6851567231849634e-05,4.128116708700862e-05,20.000000000000004,25.0
0,13156.079999999827,13156.079999148806,5.910661228275193e-05,5.01045563908085e-05,20.000000000000004,25.0
0,13156.084999999826,13156.085018957414,6.172699638823627e-05,8.153632078939509e-05,20.000000000000004,25.0
0,13156.089999999826,13156.090112965274,6.47118150288974e-05,5.3999779119659836e-05,20.000000000000004,25.0
0,13156.094999999825,13156.094997886967,6.803764024658472e-05,6.053742423881997e-05,20.000000000000004,25.0
0,13156.099999999824,13156.099952202574,7.169307797498013e-05,6.180009739605369e-05,20.000000000000004,25.0
0,13156.104999999823,13156.104982700734,7.568836185223386e-05,7.925410206790794e-05,20.000000000000004,25.0
0,13156.109999999822,13156.109976820024,8.005184088828566e-05,7.25783998287304e-05,20.000000000000004,25.0
0,13156.114999999822,13156.115024073895,8.482477593289183e-05,5.3770183750202556e-05,20.000000000000004,25.0
0,13156.11999999982,13156.11992295997,9.005867078173811e-05,7.28590064597097e-05,20.000000000000004,25.0
0,13156.12499999982,13156.125003162919,9.581506263949035e-05,7.773119987772733e-05,20.000000000000004,25.0
0,13156.12999999982,13156.130007825146,0.00010216681724920757,0.00012627089235842562,20.000000000000004,25.0
0,13156.134999999818,13156.13501160887,0.00010920036274207546,0.00012495557125504522,20.000000000000004,25.0
0,13156.139999999818,13156.139970134014,0.00011701873106824907,0.0001284038541240191,20.000000000000004,25.0
0,13156.144999999817,13156.14498810373,0.00012574552734689507,0.00011594820978818316,20.000000000000004,25.0
0,13156.149999999816,13156.14992879677,0.00013553010066855414,0.0001197144535809761,20.000000000000004,25.0
0,13156.154999999815,13156.15497533382,0.00014655433423302667,0.0001367151549018366,20.000000000000004,25.0
0,13156.159999999814,13156.15997285674,0.00015904168870635034,0.00013864902265867316,20.000000000000004,25.0
0,13156.164999999814,13156.165020802317,0.00017326923170418555,0.00022168213876101508,20.000000000000004,25.0
0,13156.169999999813,13156.16994219069,0.00018958435221232202,0.0001460545863827524,20.000000000000004,25.0
0,13156.174999999812,13156.175039059717,0.0002084276547118764,0.0002193620165996038,20.000000000000004,25.0
0,13156.179999999811,13156.180074724038,0.00023036549874266843,0.00020546204637182083,20.000000000000004,25.0
0,13156.18499999981,13156.18489650056,0.00025613697816545214,0.00025411408413871076,20.000000000000004,25.0
0,13156.18999999981,13156.190021312746,0.0002867235236426025,0.00026756925537680336,20.000000000000004,25.0
0,13156.194999999809,13156.19503384521,0.0003234551744726875,0.0003006246312370804,20.000000000000004,25.0
0,13156.199999999808,13156.199968127956,0.00036817902700140805,0.00034607418602441916,20.000000000000004,25.0
0,13156.204999999807,13156.204980136217,0.00042353996418666927,0.00045756365801331535,20.000000000000004,25.0
0,13156.209999999806,13156.209993355777,0.0004934853346875927,0.000490907105022645,20.000000000000004,25.0
0,13156.214999999806,13156.214985110262,0.0005842927714817691,0.0005694482002173382,20.000000000000004,25.0
0,13156.219999999805,13156.219984549156,0.000707087486449417,0.0007178624577837926,20.000000000000004,25.0
0,13156.224999999804,13156.224916199613,0.0008852640338117383,0.0008854646746597408,20.000000000000004,25.0
0,13156.229999999803,13156.230057616382,0.0011783364562405918,0.001192295659349091,20.000000000000004,25.0
0,13156.234999999802,13156.235053980732,0.0017551879919047778,0.0017198213596436025,20.000000000000004,25.0
0,13156.239999999802,13156.239959331588,0.003087344477079498,0.0030932304074430873,20.000000000000004,25.0
0,13156.2449999998,13156.244926678584,0.006346602510432288,0.006361582647171797,20.000000000000004,25.0
0,13156.2499999998,13156.250026053043,0.01394270671120094,0.013910493516014632,20.000000000000004,25.0
0,13156.2549999998,13156.254971210401,0.029666821372317853,0.02967551047741378,20.000000000000004,25.0
0,13156.259999999798,13156.260007097457,0.05736078160890401,0.057393665265783725,20.000000000000004,25.0
0,13156.264999999798,13156.264984033376,0.09746784869968647,0.09746756065527722,20.000000000000004,25.0
0,13156.269999999797,13156.270034576733,0.14315571981460803,0.1431716443072595,20.000000000000004,25.0
0,13156.274999999796,13156.275034737253,0.18026232436818795,0.18027532463240195,20.000000000000004,25.0
0,13156.279999999795,13156.279963719926,0.1938687308392677,0.1938550145161039,20.000000000000004,25.0
0,13156.284999999794,13156.284930831596,0.17789363283633775,0.17789440378897414,20.000000000000004,25.0
0,13156.289999999794,13156.289920852874,0.13944570471033707,0.1394153255827544,20.000000000000004,25.0
0,13156.294999999793,13156.295030518762,0.09375752628817964,0.09374877693347694,20.000000000000004,25.0
0,13156.299999999792,13156.29994055683,0.05454245802013189,0.05454760887918249,20.000000000000004,25.0
0,13156.304999999791,13156.304974658973,0.02794042271660217,0.027954441374101188,20.000000000000004,25.0
0,13156.30999999979,13156.30997018409,0.013058578817356876,0.013059055969505384,20.000000000000004,25.0
0,13156.31499999979,13156.314997371424,0.0059542294926954115,0.005968187725894189,20.000000000000004,25.0
