Segment Number,Wavenumber (cm-1),Wavenumber + Noise (cm-1),Alpha (ppm/cm),Alpha + Noise (ppm/cm),Noise (%),Pressure (Torr),Temperature (C)
0,13155.204999999967,13155.20498273712,0.0011907789227272416,0.0009708361859413215,-0.04263507160379857,60.0,25.0
0,13155.209999999966,13155.210022444286,0.001158599878014456,0.0016500418762022766,0.09526418143212304,60.0,25.0
0,13155.214999999966,13155.214943860463,0.0009728180110366399,0.001269647840536097,0.057539345103133306,60.0,25.0
0,13155.219999999965,13155.220060874079,0.0007114101337058209,0.0010208881628851198,0.059991150999929445,60.0,25.0
0,13155.224999999964,13155.225007617355,0.00046181669700890473,0.0009684231395538337,0.09820375188780232,60.0,25.0
0,13155.229999999963,13155.22997466634,0.0002747811638094032,-0.0002614872739303719,-0.103953618000793,60.0,25.0
0,13155.234999999962,13155.235043932988,0.00015710032921483738,8.268072911557873e-05,-0.01442595934434632,60.0,25.0
0,13155.239999999962,13155.240083178824,9.139679873339751e-05,0.0002273415310502352,0.02635237462798836,60.0,25.0
0,13155.24499999996,13155.245070490619,5.682652870001396e-05,-7.345598453965277e-05,-0.025254774773956573,60.0,25.0
0,13155.24999999996,13155.250027848619,3.852519403825889e-05,0.00011501181499106736,0.01482664355599828,60.0,25.0
0,13155.25499999996,13155.254884364855,2.821978548367842e-05,8.97856692943464e-05,0.011934314826562644,60.0,25.0
0,13155.259999999958,13155.259988014179,2.1886083175467243e-05,-5.428080415785565e-05,-0.014764664397422212,60.0,25.0
0,13155.264999999958,13155.264947439378,1.765962024639378e-05,0.0004677417432970055,0.08724672532619376,60.0,25.0
0,13155.269999999957,13155.269965639272,1.4655006644405518e-05,-0.0003603549009021728,-0.07269425894224743,60.0,25.0
0,13155.274999999956,13155.274884810975,1.2419695637157165e-05,4.5159303542228536e-05,0.00634644975192636,60.0,25.0
0,13155.279999999955,13155.279900501633,1.070095950373517e-05,0.00021287169154924354,0.03919003538335717,60.0,25.0
0,13155.284999999954,13155.284915728624,9.346077477998125e-06,-0.00010472530821642048,-0.022112308722246468,60.0,25.0
0,13155.289999999954,13155.290019833756,8.256620607350473e-06,-0.00010597329349710987,-0.022143038857790544,60.0,25.0
0,13155.294999999953,13155.295038403849,7.367040805194422e-06,-0.0002437498330030835,-0.04867806071795393,60.0,25.0
0,13155.299999999952,13155.299966763241,6.630874180892233e-06,9.892716007317928e-05,0.01789128759279051,60.0,25.0
0,13155.304999999951,13155.304978370108,6.0151475406141915e-06,-0.0005773488193251063,-0.11308290904193279,60.0,25.0
0,13155.30999999995,13155.309965740133,5.4950312850872925e-06,0.00022721892290163554,0.04298034176298185,60.0,25.0
0,13155.31499999995,13155.315006906292,5.052380235086665e-06,5.067046872246731e-05,0.008842894734828086,60.0,25.0
0,13155.319999999949,13155.319912107401,4.673190529663545e-06,0.0001191807337901267,0.022196856224612725,60.0,25.0
0,13155.324999999948,13155.32508981103,4.346612511925514e-06,0.00013187487818177709,0.02472087425025819,60.0,25.0
0,13155.329999999947,13155.3300138354,4.0641348553079936e-06,0.00039812314288541326,0.07638685536516834,60.0,25.0
0,13155.334999999946,13155.335016185072,3.819008997692361e-06,0.0004083089174506812,0.07840884614749911,60.0,25.0
0,13155.339999999946,13155.340042132051,3.6058356994197686e-06,-0.0003706918130469154,-0.07255619025494923,60.0,25.0
0,13155.344999999945,13155.344957769541,3.420263379432914e-06,-0.0001661310589939351,-0.03286688560642681,60.0,25.0
0,13155.349999999944,13155.35006680623,3.2587650428149394e-06,0.0001233937808784088,0.023287720600018953,60.0,25.0
0,13155.354999999943,13155.355031090185,3.1184714763143553e-06,-0.00024461732004531017,-0.04802265064396675,60.0,25.0
0,13155.359999999942,13155.359967960077,2.9970454329294504e-06,0.0002080796565709557,0.039754492184365074,60.0,25.0
0,13155.364999999942,13155.365069933536,2.8925861970975844e-06,0.00016736474740249548,0.031882309333310696,60.0,25.0
0,13155.36999999994,13155.370032389386,2.8035570856205353e-06,-0.0003410242737722636,-0.06664973075365975,60.0,25.0
0,13155.37499999994,13155.37504959026,2.7287306306046568e-06,-0.0001618439055210662,-0.031901786023431654,60.0,25.0
0,13155.37999999994,13155.379975987353,2.6671477476538763e-06,3.0647176813473496e-05,0.005423823310240591,60.0,25.0
0,13155.384999999938,13155.384996349992,2.6180883359916178e-06,0.0001445419619701217,0.02751140866528925,60.0,25.0
0,13155.389999999938,13155.389987728238,2.5820645581521193e-06,0.00020584765498620717,0.039402269559479716,60.0,25.0
0,13155.394999999937,13155.3949831482,2.5568565761521255e-06,4.5056858459609256e-05,0.008238465383953363,60.0,25.0
0,13155.399999999936,13155.399981269215,2.5433052949116673e-06,2.814588706587255e-06,5.258726817139376e-05,60.0,25.0
0,13155.404999999935,13155.405022622206,2.5400681579636622e-06,-0.00040066325624468394,-0.07815944667238031,60.0,25.0
0,13155.409999999934,13155.41000092552,2.5504649288638536e-06,-0.0005282750496248872,-0.1028985278297728,60.0,25.0
0,13155.414999999934,13155.414971412316,2.573622007501068e-06,7.267812461011248e-05,0.013589493937780077,60.0,25.0
0,13155.419999999933,13155.419999047293,2.6104596047779954e-06,-0.00019040810636249199,-0.03741592244024438,60.0,25.0
0,13155.424999999932,13155.425059197541,2.6622670894642772e-06,0.00042115998633615316,0.08112420754078381,60.0,25.0
0,13155.429999999931,13155.43002314504,2.730799137752047e-06,6.304947827778973e-06,0.0006928352695285542,60.0,25.0
0,13155.43499999993,13155.43506074793,2.8170102467277593e-06,-6.273227003076998e-05,-0.012706481237108455,60.0,25.0
0,13155.43999999993,13155.440063031769,2.927007381251953e-06,0.00016077648262012947,0.03059852658822783,60.0,25.0
0,13155.444999999929,13155.445021119445,3.063555468638342e-06,0.00013925617870908167,0.026400427350402853,60.0,25.0
0,13155.449999999928,13155.45005258144,3.2325811112043352e-06,-0.0004709739063775814,-0.09192314256209826,60.0,25.0
0,13155.454999999927,13155.455098071805,3.4424296569293246e-06,-0.00031192652005757114,-0.06113308377070819,60.0,25.0
0,13155.459999999926,13155.460028164156,3.7052265099167976e-06,0.00035881570310655335,0.06883682915927891,60.0,25.0
0,13155.464999999926,13155.464998093055,4.039355135348698e-06,-0.00032385436676244186,-0.06356096371191124,60.0,25.0
0,13155.469999999925,13155.469968806314,4.474342376284531e-06,-0.00021425328361191647,-0.04239952694965647,60.0,25.0
0,13155.474999999924,13155.474979215345,3.496830026671993e-05,-1.1027066186365607e-05,-0.008916028648306757,60.0,25.0
0,13155.479999999923,13155.480081720198,3.617605837321572e-05,0.00023043913935166295,0.037657166990480155,60.0,25.0
0,13155.484999999922,13155.484991468384,3.783964947393533e-05,-0.000240565137443363,-0.05396771995527499,60.0,25.0
0,13155.489999999922,13155.489918884381,4.0388208519918035e-05,-0.00047715797474269777,-0.10032437944587236,60.0,25.0
0,13155.49499999992,13155.494956579836,4.471923304946255e-05,0.00048683066565758564,0.08570163698768687,60.0,25.0
0,13155.49999999992,13155.500034909937,5.251937511138756e-05,0.00029732538283144816,0.04745472308250829,60.0,25.0
0,13155.50499999992,13155.504921354315,6.637295834002165e-05,0.0001323997006429533,0.012799035453446517,60.0,25.0
0,13155.509999999918,13155.509935107768,8.897708621086921e-05,9.852936385008911e-05,0.0018516730630841899,60.0,25.0
0,13155.514999999918,13155.514924815625,0.00012087092280884721,0.00020347273846120961,0.01601205102930995,60.0,25.0
0,13155.519999999917,13155.519980545405,0.00015750456856160707,0.00022771857725759753,0.013610721281771945,60.0,25.0
0,13155.524999999916,13155.524977597997,0.0001886021402268523,0.00027208866153964276,0.016183547891319764,60.0,25.0
0,13155.529999999915,13155.530044695177,0.00020249853915472356,0.0002464982568555198,0.008529179649820839,60.0,25.0
0,13155.534999999914,13155.53499703653,0.0001935473634171222,0.0004770492503946488,0.05495577361512865,60.0,25.0
0,13155.539999999914,13155.540000347502,0.00016623594550596617,5.048549480191446e-06,-0.031245569967958478,60.0,25.0
0,13155.544999999913,13155.544920569073,0.00013194277535584164,-0.00016893346935112886,-0.05832372745934158,60.0,25.0
0,13155.549999999912,13155.550035582844,0.00010157517318772556,-2.8172756336800116e-05,-0.025151147733089803,60.0,25.0
0,13155.554999999911,13155.555065198794,8.062127730427351e-05,0.00015341655809064777,0.014111091159907633,60.0,25.0
0,13155.55999999991,13155.560004424815,6.92823105715227e-05,-3.34460000471948e-05,-0.01991349631713167,60.0,25.0
0,13155.56499999991,13155.56496721169,6.541228989728547e-05,-0.00032688043696193234,-0.07604446840893743,60.0,25.0
0,13155.569999999909,13155.57006668962,6.721514628693291e-05,0.0003194462644166817,0.048894052785363164,60.0,25.0
0,13155.574999999908,13155.574993634422,7.477056760236462e-05,0.0004040915956367204,0.06383764163372974,60.0,25.0
0,13155.579999999907,13155.579940551816,9.113536159415786e-05,-5.172452828619572e-05,-0.027692851891209007,60.0,25.0
0,13155.584999999906,13155.58496411867,0.00012373553936712852,-5.4349541834862e-06,-0.025039213943167632,60.0,25.0
0,13155.589999999906,13155.589921318126,0.00018520548948693005,7.042116498122474e-05,-0.022250509227125705,60.0,25.0
0,13155.594999999905,13155.594963911379,0.00029026158690830054,0.00012904063036591512,-0.03125207554777287,60.0,25.0
0,13155.599999999904,13155.60002530473,0.00044489480517136495,0.0005301658682039169,0.01652947458621242,60.0,25.0
0,13155.604999999903,13155.604992050265,0.0006300881173037132,0.0005754937072075768,-0.010582920889456362,60.0,25.0
0,13155.609999999902,13155.609924820554,0.0007949745453984061,0.0008412874444677064,0.008977581150683934,60.0,25.0
0,13155.614999999902,13155.6149035569,0.0008762060332966768,0.0008088201412523289,-0.01306250151462392,60.0,25.0
0,13155.6199999999,13155.61998731538,0.000837741192132711,0.0010846672359324727,0.04786568409618644,60.0,25.0
0,13155.6249999999,13155.625012708862,0.0006973520902033627,0.0005262347788198333,-0.03317044668125321,60.0,25.0
0,13155.6299999999,13155.629995177786,0.0005132715553462006,0.00038182061904516154,-0.02548126918615272,60.0,25.0
0,13155.634999999898,13155.634986026982,0.0003446415176875983,0.00015979991577119766,-0.03583084873922086,60.0,25.0
0,13155.639999999898,13155.640001690917,0.00022230172781409417,9.54106937051391e-05,-0.024597349310885145,60.0,25.0
0,13155.644999999897,13155.644988362405,0.00014745017289884515,-0.00025794071127619974,-0.07858349689971073,60.0,25.0
0,13155.649999999896,13155.64997845281,0.00010672424601040289,7.165157816006244e-05,-0.006798704640067178,60.0,25.0
0,13155.654999999895,13155.654932653635,8.586641054303435e-05,0.00027648507231292684,0.03695071004545165,60.0,25.0
0,13155.659999999894,13155.659971678784,7.520346099643196e-05,0.00018867759345316998,0.02199653343033993,60.0,25.0
0,13155.664999999894,13155.665000537661,6.951470132498146e-05,-0.0003154664818085706,-0.07462715318028552,60.0,25.0
0,13155.669999999893,13155.669936973565,6.630764622472231e-05,0.00016972556014820594,0.020047173321912866,60.0,25.0
0,13155.674999999892,13155.674961063243,6.443665552300353e-05,0.0001478444022500327,0.016168277734398148,60.0,25.0
0,13155.679999999891,13155.680045527242,6.335706678341229e-05,7.269217257627251e-05,0.0018095751181591594,60.0,25.0
0,13155.68499999989,13155.684988643865,6.278870052780036e-05,-5.937164637270811e-06,-0.013322250260065829,60.0,25.0
0,13155.68999999989,13155.690014074555,6.257397073936732e-05,-5.204841190470377e-05,-0.022219117406839555,60.0,25.0
0,13155.694999999889,13155.694986111612,6.261717031482602e-05,0.00039876758503167486,0.06516149253452819,60.0,25.0
0,13155.699999999888,13155.699997319647,6.285666575001766e-05,-2.979291750914116e-05,-0.017959772957454646,60.0,25.0
0,13155.704999999887,13155.70498085955,6.3251004582356e-05,0.0004615047664234245,0.07719999260126995,60.0,25.0
0,13155.709999999886,13155.709999032679,6.377138669265648e-05,-0.00011661083146047893,-0.03496641398300207,60.0,25.0
0,13155.714999999886,13155.71507002589,6.446503482292779e-05,5.513464486889794e-06,-0.011427540000467274,60.0,25.0
0,13155.719999999885,13155.719966553972,6.5182475991974e-05,-0.00020294650996687368,-0.05197579462028947,60.0,25.0
0,13155.724999999884,13155.725007633024,6.59796637748511e-05,0.0002928618663225361,0.04398026091974735,60.0,25.0
0,13155.729999999883,13155.73002725036,6.684849755670145e-05,1.7796112544695918e-05,-0.00950862018853369,60.0,25.0
0,13155.734999999882,13155.735056521788,6.778295578437601e-05,4.5596995460320784e-05,-0.0043006648950440875,60.0,25.0
0,13155.739999999882,13155.7400548831,6.877857568614804e-05,0.00044574253383213784,0.07307304429538435,60.0,25.0
0,13155.74499999988,13155.744918390563,6.98320858181932e-05,6.627172387369055e-05,-0.0006901627608055995,60.0,25.0
0,13155.74999999988,13155.749949684092,7.094114203653557e-05,0.0002572337420989067,0.03611211926787961,60.0,25.0
0,13155.75499999988,13155.75502825457,7.210413496918562e-05,-0.0001544565866593679,-0.0439179430537122,60.0,25.0
0,13155.759999999878,13155.760026528329,7.332004786954276e-05,0.00037355397463940054,0.058199216545085475,60.0,25.0
0,13155.764999999878,13155.76502916953,7.458817119315476e-05,-0.0003761226128633533,-0.08736858889574185,60.0,25.0
0,13155.769999999877,13155.769974551598,7.590875540764202e-05,0.0001344787154840096,0.011353566288111279,60.0,25.0
0,13155.774999999876,13155.774977503574,7.728182801517279e-05,0.00020155010377106763,0.02408893747689481,60.0,25.0
0,13155.779999999875,13155.779903502713,7.870791353271442e-05,0.00033431616176819484,0.04954869674395569,60.0,25.0
0,13155.784999999874,13155.784964621407,8.01878028569188e-05,0.0002495358594342203,0.032827483297005085,60.0,25.0
0,13155.789999999874,13155.79009633227,8.172252726929755e-05,0.00018817779964815692,0.02063595382507353,60.0,25.0
0,13155.794999999873,13155.795048525079,8.331333913890243e-05,-0.00010636442427988419,-0.036768320441877965,60.0,25.0
0,13155.799999999872,13155.799972591183,8.496169794312283e-05,0.0002183598533667412,0.025858730283221186,60.0,25.0
0,13155.804999999871,13155.805023351088,8.666926057872725e-05,0.00011019484206688078,0.004560345415019101,60.0,25.0
0,13155.80999999987,13155.809992267157,8.843787519414989e-05,0.0001231612804695494,0.0067310014046308205,60.0,25.0
0,13155.81499999987,13155.815016810684,0.0001099334063846756,-0.00018148046408289755,-0.05648948183189301,60.0,25.0
0,13155.819999999869,13155.820080834965,0.00011207387115318573,0.0004951726883278438,0.07426226362487313,60.0,25.0
0,13155.824999999868,13155.82500415958,0.00011428666097022762,-1.8368451509130727e-05,-0.02571469420548492,60.0,25.0
0,13155.829999999867,13155.82992386665,0.00011657448287667402,0.0007314437084753873,0.11919008485326575,60.0,25.0
0,13155.834999999866,13155.834929716826,0.00011894026601161723,0.0004380675985797705,0.0618616321393499,60.0,25.0
0,13155.839999999866,13155.83991078127,0.00012138714099271567,0.00015801503865993285,0.007100180085775766,60.0,25.0
0,13155.844999999865,13155.844915497924,0.0001239174995082186,0.0001394143271936311,0.003004001712693005,60.0,25.0
0,13155.849999999864,13155.850039792333,0.00012653690949822574,3.236921956652279e-05,-0.018254052221375612,60.0,25.0
0,13155.854999999863,13155.855115859396,0.00012924813884681682,-4.6927228762092216e-05,-0.03415093184069269,60.0,25.0
0,13155.859999999862,13155.860023255385,0.00013205525488300788,0.0001823735860634193,0.009754019087925737,60.0,25.0
0,13155.864999999862,13155.864963842616,0.0001349625924271596,0.00023424264309790225,0.019245064106371668,60.0,25.0
0,13155.86999999986,13155.87000832931,0.00013796826220314977,0.00015806302659358897,0.0038952944351226338,60.0,25.0
0,13155.87499999986,13155.874979489985,0.00014109049359435578,0.0005770589425655559,0.08451084273347106,60.0,25.0
0,13155.87999999986,13155.879990597758,0.00014432773325770008,1.1914504745904247e-05,-0.02566780590888763,60.0,25.0
0,13155.884999999858,13155.885003412164,0.000147685574598526,0.00021375335481216783,0.012806990497960222,60.0,25.0
0,13155.889999999858,13155.889932669772,0.00015116998315355815,-0.00015076961181606678,-0.05852985390502783,60.0,25.0
0,13155.894999999857,13155.894998618103,0.00015478732438595623,-1.725038353088206e-05,-0.033348862084621164,60.0,25.0
0,13155.899999999856,13155.90005313901,0.00015854439427151498,0.00040743211455021783,0.04824594769736438,60.0,25.0
0,13155.904999999855,13155.905056118936,0.00016244845295760753,0.0002362080251645468,0.014298015421938322,60.0,25.0
0,13155.909999999854,13155.90999448134,0.00016650726181790152,0.00033134251384090514,0.031952693121534495,60.0,25.0
0,13155.914999999854,13155.91498949828,0.00017072912427163305,-0.000341160100413177,-0.0992277993198406,60.0,25.0
0,13155.919999999853,13155.920062765645,0.00017512293079028236,-6.75865435636098e-05,-0.04704831798137804,60.0,25.0
0,13155.924999999852,13155.92508162944,0.00017969820857660686,0.00024177519596204423,0.012033390330603777,60.0,25.0
0,13155.929999999851,13155.929988820206,0.00018446517647466044,0.0006525662635037869,0.09073963366532206,60.0,25.0
0,13155.93499999985,13155.935059566555,0.00018943480575730397,-0.0001257553482030131,-0.06109842488679385,60.0,25.0
0,13155.93999999985,13155.939942006087,0.00019466378063521243,0.0004265805214302852,0.044956187207680944,60.0,25.0
0,13155.944999999849,13155.945030401937,0.0002000755766735586,0.0004517165297915071,0.04877965151936158,60.0,25.0
0,13155.949999999848,13155.949924677521,0.00020572818645655277,0.00016309425633348725,-0.008264426869060426,60.0,25.0
0,13155.954999999847,13155.954951244685,0.00021163634609444796,0.00018055806049635824,-0.0060244086763708935,60.0,25.0
0,13155.959999999846,13155.960020316026,0.00021781596811240963,0.0004671160095859777,0.04832587460890388,60.0,25.0
0,13155.964999999846,13155.965026324346,0.0002242842596570053,0.00010561768244078836,-0.023003069301240874,60.0,25.0
0,13155.969999999845,13155.969972737246,0.00023105985681434586,-0.00013870822828010063,-0.0716781513914963,60.0,25.0
0,13155.974999999844,13155.97497532497,0.00023816297880372445,0.00025586317809120715,0.0034311170036856564,60.0,25.0
0,13155.979999999843,13155.980029148132,0.00024561560773782493,8.378369104164961e-05,-0.03137050787377077,60.0,25.0
0,13155.984999999842,13155.985008559772,0.00025344170337631143,1.3503363478450486e-05,-0.046511143998353356,60.0,25.0
0,13155.989999999842,13155.989976642375,0.00026166747027053864,0.00017394108130787444,-0.017005430275273847,60.0,25.0
0,13155.99499999984,13155.994940823197,0.00027032171333679845,5.893601289026795e-05,-0.04097632232033717,60.0,25.0
0,13155.99999999984,13156.000079404359,0.00027943636445373644,0.00040416867611999647,0.024178889091366215,60.0,25.0
0,13156.00499999984,13156.00504215796,0.00028896958780968925,0.0003673068899881285,0.015185391145137247,60.0,25.0
0,13156.009999999838,13156.010064793241,0.0002991196598389314,-2.335327807399156e-05,-0.06251016514169744,60.0,25.0
0,13156.014999999838,13156.015010999117,0.0003098588845682803,0.0006823417430803893,0.07220439999939095,60.0,25.0
0,13156.019999999837,13156.02002977695,0.0003212546411095962,0.0008413856515134502,0.10082543845723405,60.0,25.0
0,13156.024999999836,13156.024900142584,0.00033340151455297194,5.9478680653249436e-05,-0.05309891023406469,60.0,25.0
0,13156.029999999835,13156.030004981065,0.00034643113405956593,0.0002552106528024011,-0.0176827469138829,60.0,25.0
0,13156.034999999834,13156.034931654323,0.0003605037275692667,0.0005603029948139733,0.038730335858537294,60.0,25.0
0,13156.039999999834,13156.04007766635,0.00037575582639891346,0.0009140553546357702,0.10434733724809489,60.0,25.0
0,13156.044999999833,13156.04495348792,0.00039220192555202517,0.0002554084852417724,-0.026516893477752376,60.0,25.0
0,13156.049999999832,13156.049953138243,0.0004100976217049858,0.0009125958528031316,0.09740739056322886,60.0,25.0
0,13156.054999999831,13156.05500903029,0.00042826663062904736,0.0007903182349745974,0.0701823406451803,60.0,25.0
0,13156.05999999983,13156.059979572052,0.0004468525970277205,0.0002722980517030844,-0.03383674154208661,60.0,25.0
0,13156.06499999983,13156.064936427958,0.00046590860763999725,0.0007072508347133034,0.04678328224271385,60.0,25.0
0,13156.069999999829,13156.069970717412,0.0004858453340019316,0.00037073589893302683,-0.02231353068600048,60.0,25.0
0,13156.074999999828,13156.075041730375,0.0005072372315870076,0.0002082963910853527,-0.057948556639510235,60.0,25.0
0,13156.079999999827,13156.080043416756,0.0005305753784667466,0.0007849495152784093,0.04930946888996774,60.0,25.0
0,13156.084999999826,13156.085091486128,0.0005561605328009932,0.000662188149429822,0.020553054367738518,60.0,25.0
0,13156.089999999826,13156.089991432978,0.0005841563965093806,0.00040899685097885825,-0.03395401855461819,60.0,25.0
0,13156.094999999825,13156.094957274094,0.0006146977569018439,0.00030428315840051875,-0.06017270143751165,60.0,25.0
0,13156.099999999824,13156.100018675661,0.0006479655469523744,0.0005408565322210416,-0.02076267931924281,60.0,25.0
0,13156.104999999823,13156.105035220315,0.0006842134640574369,0.0004916896830482308,-0.03732001023862406,60.0,25.0
0,13156.109999999822,13156.109936918194,0.0007237694906675814,0.0005394520534868349,-0.03572924137830785,60.0,25.0
0,13156.114999999822,13156.115019171506,0.0007670340283342297,0.0009229432018455328,0.03022240640214216,60.0,25.0
0,13156.11999999982,13156.11998823208,0.000814483435984432,0.0005803457885086608,-0.04538670160765904,60.0,25.0
0,13156.12499999982,13156.124981609642,0.000866680075673546,0.0008183098654738376,-0.009376383169054816,60.0,25.0
0,13156.12999999982,13156.129956024586,0.000924288168721647,0.0009353970063987581,0.0021534063671291258,60.0,25.0
0,13156.134999999818,13156.134990778794,0.0009880953496396957,0.0009042878710631047,-0.016245764248740174,60.0,25.0
0,13156.139999999818,13156.139986626285,0.0010590407682237583,0.0013564978214675044,0.05766093006492905,60.0,25.0
0,13156.144999999817,13156.1449827827,0.001138251480407599,0.001624368446744791,0.09423194405269535,60.0,25.0
0,13156.149999999816,13156.150045321354,0.0012270898041158256,0.0016486126229731744,0.08171061171304182,60.0,25.0
0,13156.154999999815,13156.155004589737,0.0013272155167824227,0.0014558546317399448,0.024936208203145026,60.0,25.0
0,13156.159999999814,13156.159960480947,0.0014406684847536326,0.0011482610132103142,-0.056682087660251165,60.0,25.0
0,13156.164999999814,13156.164948775726,0.0015699801346114176,0.0017015773163017083,0.02550961830435313,60.0,25.0
0,13156.169999999813,13156.170084786305,0.0017183243556360285,0.001816021478478595,0.018938219505435273,60.0,25.0
0,13156.174999999812,13156.174918488885,0.0018897298870297272,0.0021652462375489944,0.053407807432348894,60.0,25.0
0,13156.179999999811,13156.180060382958,0.002089377750533652,0.0021831193513011512,0.018171456440806085,60.0,25.0
0,13156.18499999981,13156.184985994,0.0023240327254851244,0.0022099555841393185,-0.022113424433602116,60.0,25.0
0,13156.18999999981,13156.189923503523,0.0026026822474704207,0.0028252109175592277,0.04313634504043194,60.0,25.0
0,13156.194999999809,13156.194909596583,0.002937511182231162,0.0033109415453039,0.07238807019181323,60.0,25.0
0,13156.199999999808,13156.200044075094,0.0033454431135130336,0.0030698028080098742,-0.053431835639377326,60.0,25.0
0,13156.204999999807,13156.20500001239,0.0038506892730037477,0.0036992391294655667,-0.029358040226810853,60.0,25.0
0,13156.209999999806,13156.210091205638,0.004489217457957459,0.004712397835507048,0.043262676078506826,60.0,25.0
0,13156.214999999806,13156.215085205753,0.005317211840214217,0.005040946928865371,-0.05355291313138348,60.0,25.0
