Segment Number,Wavenumber (cm-1),Wavenumber + Noise (cm-1),Alpha (ppm/cm),Alpha + Noise (ppm/cm),Noise (%),Pressure (Torr),Temperature (C)
0,13155.089999999986,13155.090037587875,1.2196381623982591e-05,-0.00023758802448991823,-0.06835543619072049,40.00000000000001,25.0
0,13155.094999999985,13155.094996099197,7.837979970820537e-06,1.2972174344191367e-05,0.001405012031534402,40.00000000000001,25.0
0,13155.099999999984,13155.099980001905,5.84144851068628e-06,5.896578013298398e-05,0.01453788455764035,40.00000000000001,25.0
0,13155.104999999983,13155.104921015736,4.940177375595016e-06,-4.2805338714168896e-05,-0.013065930052409497,40.00000000000001,25.0
0,13155.109999999982,13155.110021634067,4.55461890576832e-06,-0.0003575061384920313,-0.09908072879531096,40.00000000000001,25.0
0,13155.114999999982,13155.114911635574,4.444741993994126e-06,-0.00015378038595540512,-0.04329953100587829,40.00000000000001,25.0
0,13155.11999999998,13155.119975849506,4.516229362064174e-06,-6.76028866504294e-05,-0.019735954335256746,40.00000000000001,25.0
0,13155.12499999998,13155.125046363048,4.736275360180314e-06,-3.524051575952566e-05,-0.010939958330492227,40.00000000000001,25.0
0,13155.12999999998,13155.129992982513,5.1023966913074675e-06,8.599949905922683e-05,0.022138118247473564,40.00000000000001,25.0
0,13155.134999999978,13155.134903527935,5.6334113804973146e-06,0.0003189612954766369,0.08574460079922183,40.00000000000001,25.0
0,13155.139999999978,13155.13998639565,6.371059996076001e-06,0.00025431462738629884,0.06785167642496313,40.00000000000001,25.0
0,13155.144999999977,13155.144945913147,7.391206613994342e-06,-0.00013699644171137458,-0.03951279759767071,40.00000000000001,25.0
0,13155.149999999976,13155.149963540569,8.832804235789433e-06,0.0001419609781109482,0.03643155526034308,40.00000000000001,25.0
0,13155.154999999975,13155.15500496239,1.0972178462263513e-05,0.0001982591934681208,0.051252541352584204,40.00000000000001,25.0
0,13155.159999999974,13155.160084110832,1.4420593663192886e-05,-1.7177607777042197e-05,-0.008647092410182765,40.00000000000001,25.0
0,13155.164999999974,13155.165032791238,2.063260118559532e-05,-5.1345047760054535e-05,-0.019697240777388304,40.00000000000001,25.0
0,13155.169999999973,13155.170003967683,3.305031104169884e-05,0.00016400408488693492,0.035836513861198634,40.00000000000001,25.0
0,13155.174999999972,13155.17511143421,5.9075018334480363e-05,0.00014015282016026067,0.022187568052822418,40.00000000000001,25.0
0,13155.179999999971,13155.180022168784,0.00011188231198517238,0.0002109803957807144,0.027118957699945337,40.00000000000001,25.0
0,13155.18499999997,13155.185026289313,0.0002087645284459129,6.481323933321399e-05,-0.03939338452148253,40.00000000000001,25.0
0,13155.18999999997,13155.189977075172,0.0003606169978924361,0.0003432567627336621,-0.004750762728199937,40.00000000000001,25.0
0,13155.194999999969,13155.194903871608,0.0005538864382667421,0.0010405919057567177,0.13319071852513995,40.00000000000001,25.0
0,13155.199999999968,13155.200019009237,0.0007390076424681736,0.0004401231340163622,-0.08179205925511805,40.00000000000001,25.0
0,13155.204999999967,13155.204942255481,0.000846030979935618,0.0007656915113040552,-0.02198551745915241,40.00000000000001,25.0
0,13155.209999999966,13155.209942659692,0.0008269233262050622,0.0006442797731380393,-0.049981822050277985,40.00000000000001,25.0
0,13155.214999999966,13155.214987871015,0.0006906120942560788,0.0007921012275488667,0.027773286902799246,40.00000000000001,25.0
0,13155.219999999965,13155.220024280976,0.0004962047367212622,0.00023058064430321677,-0.07269008895503383,40.00000000000001,25.0
0,13155.224999999964,13155.225100821937,0.00031133914851428957,0.0002864884885478698,-0.006800575456489093,40.00000000000001,25.0
0,13155.229999999963,13155.22998753419,0.00017533180162473546,0.00024328129035000942,0.018594903553084775,40.00000000000001,25.0
0,13155.234999999962,13155.234979643848,9.279866163246449e-05,-7.140121614834806e-05,-0.044934567544830446,40.00000000000001,25.0
0,13155.239999999962,13155.239952399996,4.934200302541027e-05,-6.323521218564723e-05,-0.03080762634709644,40.00000000000001,25.0
0,13155.24499999996,13155.24488316181,2.828065270124668e-05,-0.0002718088757460677,-0.08212182230435175,40.00000000000001,25.0
0,13155.24999999996,13155.249927432398,1.8151985673125025e-05,6.936150020533801e-05,0.01401388003928582,40.00000000000001,25.0
0,13155.25499999996,13155.254971692351,1.2927479618415902e-05,2.2233949067478756e-05,0.002546787401517068,40.00000000000001,25.0
0,13155.259999999958,13155.260064024504,9.90352577834854e-06,-0.00022946192921347277,-0.06550420956821153,40.00000000000001,25.0
0,13155.264999999958,13155.264963085276,7.948710867437574e-06,6.58529505551782e-05,0.015845943398655048,40.00000000000001,25.0
0,13155.269999999957,13155.26996730111,6.579022132391043e-06,4.3905539230042055e-05,0.01021469032989537,40.00000000000001,25.0
0,13155.274999999956,13155.274981147828,5.566972698868613e-06,3.2334072637538674e-06,-0.000638598244296003,40.00000000000001,25.0
0,13155.279999999955,13155.28004644703,4.7913588396340015e-06,0.00022004832128969136,0.05890673397223078,40.00000000000001,25.0
0,13155.284999999954,13155.28502518972,4.181249379245038e-06,-0.00026098220102642125,-0.07256403070274409,40.00000000000001,25.0
0,13155.289999999954,13155.289948251087,3.6913946156224146e-06,0.0003379499431705086,0.09147243914228809,40.00000000000001,25.0
0,13155.294999999953,13155.295033834938,3.2918605644602657e-06,-0.00016118156004347477,-0.04500942465683235,40.00000000000001,25.0
0,13155.299999999952,13155.29995998488,2.961520579772082e-06,-0.00022046562067720786,-0.06114256664406182,40.00000000000001,25.0
0,13155.304999999951,13155.305024725574,2.6854223251595176e-06,-0.00018476807242900345,-0.05129809982434551,40.00000000000001,25.0
0,13155.30999999995,13155.310025870629,2.4523334950957332e-06,-0.00022042412468394987,-0.06099186795721951,40.00000000000001,25.0
0,13155.31499999995,13155.314982106831,2.2540564975803393e-06,-7.27744469599632e-05,-0.020532130729725147,40.00000000000001,25.0
0,13155.319999999949,13155.320052918414,2.0842738401225268e-06,-0.00021526880412595098,-0.05948035220818297,40.00000000000001,25.0
0,13155.324999999948,13155.324930226312,1.9380963138554493e-06,-0.000306763296325613,-0.0844785256007197,40.00000000000001,25.0
0,13155.329999999947,13155.330068023568,1.811691924054879e-06,-8.297391951837729e-05,-0.02320223885474115,40.00000000000001,25.0
0,13155.334999999946,13155.334963656409,1.7020246230471652e-06,0.00022550583769350124,0.06124564580144939,40.00000000000001,25.0
0,13155.339999999946,13155.34004943598,1.6066669358699395e-06,9.488639880848127e-05,0.02552672065924838,40.00000000000001,25.0
0,13155.344999999945,13155.344974616002,1.5236634261654658e-06,-0.00012984381148076327,-0.035949726358986314,40.00000000000001,25.0
0,13155.349999999944,13155.350004065102,1.4514298445262034e-06,0.0001263451119239592,0.034178122841310984,40.00000000000001,25.0
0,13155.354999999943,13155.355058231691,1.3886777843708827e-06,-0.00024916988393317897,-0.068567289864015,40.00000000000001,25.0
0,13155.359999999942,13155.360047054144,1.3343578932936963e-06,0.0002822942325937112,0.07688684448331709,40.00000000000001,25.0
0,13155.364999999942,13155.365072637589,1.2876168197151835e-06,0.00016000385230174484,0.04343392638360332,40.00000000000001,25.0
0,13155.36999999994,13155.369980060721,1.2477645157604842e-06,-0.00019009133839039633,-0.052361426571711174,40.00000000000001,25.0
0,13155.37499999994,13155.375025751755,1.2142495134897615e-06,6.351777335425001e-06,0.0014059242555366307,40.00000000000001,25.0
0,13155.37999999994,13155.380016768862,1.1866404981031847e-06,-1.7136664314311483e-05,-0.0050143141935649815,40.00000000000001,25.0
0,13155.384999999938,13155.385041785485,1.1646130194755452e-06,-0.00010808021295542304,-0.02989569223824325,40.00000000000001,25.0
0,13155.389999999938,13155.389935420768,1.1477123392371104e-06,0.00010939901306783856,0.029623806364206078,40.00000000000001,25.0
0,13155.394999999937,13155.395043122648,1.1363142921737434e-06,2.982244286876801e-05,0.00785018113013048,40.00000000000001,25.0
0,13155.399999999936,13155.400016254065,1.1301013834881366e-06,-0.0004969822829902815,-0.1363123096256968,40.00000000000001,25.0
0,13155.404999999935,13155.40503268035,1.1291273725949971e-06,-0.0001803958653986627,-0.04967571936711933,40.00000000000001,25.0
0,13155.409999999934,13155.41007747122,1.133548028288271e-06,-5.208338120496684e-05,-0.014563224610631193,40.00000000000001,25.0
0,13155.414999999934,13155.414953383855,1.1436338102099557e-06,-8.165834975750022e-05,-0.022659403732540353,40.00000000000001,25.0
0,13155.419999999933,13155.419933405243,1.159789516013948e-06,-0.00019496195222151172,-0.053670232707959016,40.00000000000001,25.0
0,13155.424999999932,13155.42506803891,1.1825833753513777e-06,-0.00018944934503140528,-0.052167902796061996,40.00000000000001,25.0
0,13155.429999999931,13155.430031657144,1.2127895175971521e-06,-4.8435492961203846e-05,-0.013586636803143823,40.00000000000001,25.0
0,13155.43499999993,13155.435035809116,1.2508173312445905e-06,1.535081471973597e-05,0.003858573426472641,40.00000000000001,25.0
0,13155.43999999993,13155.440029903335,1.2993889238274495e-06,-0.00011474525298472262,-0.031756514502501845,40.00000000000001,25.0
0,13155.444999999929,13155.445004320944,1.3597138438682249e-06,-1.964814075872657e-05,-0.005748962023421072,40.00000000000001,25.0
0,13155.449999999928,13155.449934364806,1.4344134967508827e-06,0.00036202774543951194,0.09867915646092439,40.00000000000001,25.0
0,13155.454999999927,13155.454951445532,1.5271839035292358e-06,0.00018200309978676522,0.04938863135632642,40.00000000000001,25.0
0,13155.459999999926,13155.459954399403,1.6434098464096731e-06,-0.00022177707197998977,-0.06114074423933611,40.00000000000001,25.0
0,13155.464999999926,13155.465133145673,1.7913080943726914e-06,-0.0001379466272699154,-0.03824036765474066,40.00000000000001,25.0
0,13155.469999999925,13155.470015840727,1.984286288920358e-06,3.0201887552839246e-05,0.007721965004378468,40.00000000000001,25.0
0,13155.474999999924,13155.47495587136,2.2464235557275515e-06,1.415068489807144e-05,0.0032576932613367156,40.00000000000001,25.0
0,13155.479999999923,13155.479984313257,2.6264951211134606e-06,0.0004759025946990274,0.12951566804590364,40.00000000000001,25.0
0,13155.484999999922,13155.48489424417,3.234856717750188e-06,-3.2034517810657944e-05,-0.009651737342498008,40.00000000000001,25.0
0,13155.489999999922,13155.489983410625,4.334112934656723e-06,3.269857610405463e-05,0.007762154901598237,40.00000000000001,25.0
0,13155.49499999992,13155.494923222162,6.526319199169448e-06,-0.00010807838534854098,-0.03136246449786454,40.00000000000001,25.0
0,13155.49999999992,13155.50008267716,1.1029220156686215e-05,0.0002243677885181908,0.05838175058055768,40.00000000000001,25.0
0,13155.50499999992,13155.504992010026,3.41484456570998e-05,0.0003178460603961946,0.07763604823639386,40.00000000000001,25.0
0,13155.509999999918,13155.509950021396,4.963642591371164e-05,0.00016182623291594055,0.030701609092015,40.00000000000001,25.0
0,13155.514999999918,13155.514943718787,7.235622245611478e-05,0.00013535430694291853,0.017239913456854036,40.00000000000001,25.0
0,13155.519999999917,13155.519982140846,9.918123634696529e-05,2.587413868989746e-06,-0.026433647206143947,40.00000000000001,25.0
0,13155.524999999916,13155.52506867991,0.0001224604653960231,8.962960767344588e-05,-0.008984418343228825,40.00000000000001,25.0
0,13155.529999999915,13155.530034320404,0.00013320179074199622,0.00024460279272707096,0.030485746493320927,40.00000000000001,25.0
0,13155.534999999914,13155.535026672474,0.0001267955419333756,-9.669705664180393e-05,-0.0611604795458599,40.00000000000001,25.0
0,13155.539999999914,13155.539947480704,0.0001063862171013468,0.00023711959340214604,0.035776200367175014,40.00000000000001,25.0
0,13155.544999999913,13155.54498194075,8.05683640640854e-05,0.00026593758365909116,0.050727721793698125,40.00000000000001,25.0
0,13155.549999999912,13155.550059538415,5.770834571172954e-05,9.703220648612899e-05,0.010761278887487956,40.00000000000001,25.0
0,13155.554999999911,13155.555008007761,4.1983219616767176e-05,0.00031480999313455505,0.07466115839037339,40.00000000000001,25.0
0,13155.55999999991,13155.559975156326,3.339465842190203e-05,-0.00030849777287605127,-0.09356151024504228,40.00000000000001,25.0
0,13155.56499999991,13155.565056702826,3.0065460858948132e-05,-5.281602319960437e-06,-0.009672997443056905,40.00000000000001,25.0
0,13155.569999999909,13155.570059887687,3.0358357114722986e-05,0.00013838569926266056,0.029562518365054705,40.00000000000001,25.0
0,13155.574999999908,13155.57497009659,3.4024794951383026e-05,0.0002733264137758637,0.06548674030689454,40.00000000000001,25.0
0,13155.579999999907,13155.579973463919,4.301710578426524e-05,0.00046758472489015084,0.1161862153364561,40.00000000000001,25.0
0,13155.584999999906,13155.584931405981,6.265008018347202e-05,-5.542815105767028e-05,-0.03231302196437579,40.00000000000001,25.0
0,13155.589999999906,13155.590005459995,0.00010254541580590161,0.00018193293249893662,0.021725008442584744,40.00000000000001,25.0
0,13155.594999999905,13155.595056891925,0.00017469245881921954,8.079697691180962e-05,-0.025695225422487752,40.00000000000001,25.0
0,13155.599999999904,13155.599939561653,0.0002852538897878392,0.00047211075091443966,0.051134826413916964,40.00000000000001,25.0
0,13155.604999999903,13155.60501169315,0.0004216318692566282,0.0005838472712504108,0.04439150038486329,40.00000000000001,25.0
0,13155.609999999902,13155.609904347339,0.0005461762547931628,0.0007281434522513936,0.04979673210259747,40.00000000000001,25.0
0,13155.614999999902,13155.615026061803,0.0006101834720478686,0.0006504575319928674,0.011021308245544688,40.00000000000001,25.0
0,13155.6199999999,13155.619999505747,0.0005845772688804062,0.00047432258062196766,-0.030172048868978847,40.00000000000001,25.0
0,13155.6249999999,13155.624968287622,0.00048144055639845576,0.0004467292563425062,-0.009499015943331019,40.00000000000001,25.0
0,13155.6299999999,13155.629985312762,0.0003448237707599166,0.00019871583988074844,-0.03998356623437501,40.00000000000001,25.0
0,13155.634999999898,13155.6350597486,0.0002203160184966601,0.000260041689842324,0.01087123746053155,40.00000000000001,25.0
0,13155.639999999898,13155.639933454277,0.00013168906139461912,0.00019339151389845767,0.01688535373586869,40.00000000000001,25.0
0,13155.644999999897,13155.645019981692,7.941451068423218e-05,0.0004577120664521985,0.10352405435033951,40.00000000000001,25.0
0,13155.649999999896,13155.64990019178,5.258944707261862e-05,5.3564112515719524e-05,0.0002667247429081065,40.00000000000001,25.0
0,13155.654999999895,13155.654989176131,3.991570119758644e-05,2.343983353891751e-06,-0.010281791412028026,40.00000000000001,25.0
0,13155.659999999894,13155.660020678586,3.400855326567916e-05,-5.1265901694163276e-05,-0.023336014667176566,40.00000000000001,25.0
0,13155.664999999894,13155.664983310851,3.110769480943989e-05,0.00010683268850775855,0.020722730675300026,40.00000000000001,25.0
0,13155.669999999893,13155.669983480322,2.9561417696286986e-05,8.253717781786075e-05,0.01449722681644868,40.00000000000001,25.0
0,13155.674999999892,13155.674947990994,2.8684794627630913e-05,-2.6412575849671465e-05,-0.015077821912631139,40.00000000000001,25.0
0,13155.679999999891,13155.679987736432,2.8184056185711614e-05,-8.18793190958374e-05,-0.030119694591993817,40.00000000000001,25.0
0,13155.68499999989,13155.685006657408,2.7919587995830436e-05,-0.00025596881218815926,-0.0776882581501652,40.00000000000001,25.0
0,13155.68999999989,13155.689995930139,2.781647675118275e-05,0.00047988220911032015,0.12371128687751437,40.00000000000001,25.0
0,13155.694999999889,13155.695054628766,2.783028788722534e-05,-0.00015651035921726005,-0.05044624496999587,40.00000000000001,25.0
0,13155.699999999888,13155.700004099013,2.793273302888581e-05,-3.6588374952400904e-05,-0.01765670062509153,40.00000000000001,25.0
0,13155.704999999887,13155.704996011807,2.8104901798599727e-05,-3.953832730179999e-05,-0.01851109323613353,40.00000000000001,25.0
0,13155.709999999886,13155.710017053369,2.8333703773323098e-05,9.797764451259469e-05,0.01905860346263092,40.00000000000001,25.0
0,13155.714999999886,13155.71495985942,2.860984047533385e-05,-0.00014382650935725353,-0.04718854187625855,40.00000000000001,25.0
0,13155.719999999885,13155.720040355509,2.8926579135705904e-05,-1.3266400866247909e-05,-0.011546435572542311,40.00000000000001,25.0
0,13155.724999999884,13155.72495031853,2.927897741066301e-05,0.0003798052199229412,0.09592421951390832,40.00000000000001,25.0
0,13155.729999999883,13155.730051411616,2.9663375604525862e-05,-0.00018875593334260454,-0.059772134569316314,40.00000000000001,25.0
0,13155.734999999882,13155.73499114128,3.0077054350499036e-05,0.00013881785213153033,0.029757761021558287,40.00000000000001,25.0
0,13155.739999999882,13155.739983790385,3.051799818473037e-05,-5.429298508865857e-05,-0.023209182052673274,40.00000000000001,25.0
0,13155.74499999988,13155.744958580184,3.0984728868000636e-05,5.4523858786351446e-05,0.006441665106929041,40.00000000000001,25.0
0,13155.74999999988,13155.75000551226,3.150911255960064e-05,-2.3360944978383202e-05,-0.015015615967269488,40.00000000000001,25.0
0,13155.75499999988,13155.755081906495,3.202500383235756e-05,-0.00021650584029148006,-0.0680123892489358,40.00000000000001,25.0
0,13155.759999999878,13155.75998674718,3.256443633070413e-05,-0.00017332317519162818,-0.05634273856734335,40.00000000000001,25.0
0,13155.764999999878,13155.76493682131,3.312708426249216e-05,0.00010449408035716577,0.019530130897956702,40.00000000000001,25.0
0,13155.769999999877,13155.770067553576,3.371305307006422e-05,4.1223846356468214e-05,0.002055386720163667,40.00000000000001,25.0
0,13155.774999999876,13155.775014087249,3.432234727124215e-05,6.625758839496696e-05,0.008739325928427364,40.00000000000001,25.0
0,13155.779999999875,13155.779987736529,3.495519424987811e-05,-0.000302659721619789,-0.09239093503795866,40.00000000000001,25.0
0,13155.784999999874,13155.784997215169,3.5611940474279876e-05,0.00016637550915170454,0.03578446274474283,40.00000000000001,25.0
0,13155.789999999874,13155.789906273923,3.6293039772039475e-05,0.0001721830882726359,0.037187363629900744,40.00000000000001,25.0
0,13155.794999999873,13155.794990052264,3.699904461991636e-05,4.5149852643733935e-05,0.002230531707094699,40.00000000000001,25.0
0,13155.799999999872,13155.799978095753,3.7730599825600816e-05,5.410558958370004e-05,0.004481142698007526,40.00000000000001,25.0
0,13155.804999999871,13155.80506622269,3.8488438137254526e-05,0.00012454327983461229,0.02354957353848573,40.00000000000001,25.0
0,13155.80999999987,13155.809968906095,3.927337743359445e-05,-6.047055625268912e-05,-0.027295699521751607,40.00000000000001,25.0
0,13155.81499999987,13155.814961773782,4.008631923439966e-05,0.00014575134461133798,0.028916052095144026,40.00000000000001,25.0
0,13155.819999999869,13155.81997718549,4.092824833667016e-05,0.00020887566866272282,0.045960111570210314,40.00000000000001,25.0
0,13155.824999999868,13155.824912752827,4.180023343182103e-05,0.00010332191660645241,0.016835884809685103,40.00000000000001,25.0
0,13155.829999999867,13155.830033161737,4.270343221410617e-05,0.000135448631844724,0.025380441773676928,40.00000000000001,25.0
0,13155.834999999866,13155.834960323142,4.363179527730856e-05,0.00014519123808445647,0.027792527645635067,40.00000000000001,25.0
0,13155.839999999866,13155.839987638143,4.460131975171051e-05,-4.6138872624545544e-05,-0.024831756018750484,40.00000000000001,25.0
0,13155.844999999865,13155.845096072768,5.5020711851598736e-05,-2.273013120691901e-06,-0.015678871321079445,40.00000000000001,25.0
0,13155.849999999864,13155.849893498025,5.6183376940635376e-05,-0.00022504773742773026,-0.07696107131798333,40.00000000000001,25.0
0,13155.854999999863,13155.854979239919,5.738677978952145e-05,-1.3608026737911489e-05,-0.019428278341945777,40.00000000000001,25.0
0,13155.859999999862,13155.85998393466,5.863272359222818e-05,0.00012126002948015816,0.01713844702325832,40.00000000000001,25.0
0,13155.864999999862,13155.865016794625,5.992313015619184e-05,0.00013702996672156068,0.021100882672031075,40.00000000000001,25.0
0,13155.86999999986,13155.869937475021,6.126004739171564e-05,-0.0003170106255713459,-0.10351669766269082,40.00000000000001,25.0
0,13155.87499999986,13155.875061938814,6.264565762566883e-05,7.371023363558832e-05,0.003027906870529569,40.00000000000001,25.0
0,13155.87999999986,13155.87993849448,6.408228679747519e-05,5.4053043824522156e-05,-0.0027445799709622898,40.00000000000001,25.0
0,13155.884999999858,13155.88502918653,6.557241460680347e-05,0.00012907759134314265,0.01737868317608992,40.00000000000001,25.0
0,13155.889999999858,13155.889936999967,6.711868569434096e-05,0.00019849545656384085,0.03595227027109937,40.00000000000001,25.0
0,13155.894999999857,13155.894984328837,6.872392194998406e-05,-6.507213791773774e-05,-0.03661432743198338,40.00000000000001,25.0
0,13155.899999999856,13155.900112323363,7.039113605724122e-05,3.801290217009428e-05,-0.008860554327125897,40.00000000000001,25.0
0,13155.904999999855,13155.904956356984,7.212767156740413e-05,0.00023875029903031776,0.04559757174864544,40.00000000000001,25.0
0,13155.909999999854,13155.909995950246,7.392877302688709e-05,-0.0001438600257784825,-0.05959959058855604,40.00000000000001,25.0
0,13155.914999999854,13155.914991544802,7.580219296687111e-05,-8.64231048911785e-05,-0.04439420846471896,40.00000000000001,25.0
0,13155.919999999853,13155.920043818096,7.775187220220627e-05,0.0004049993847725991,0.08955381487616658,40.00000000000001,25.0
0,13155.924999999852,13155.924998859868,7.978203365902959e-05,0.00014794105441869222,0.01865224361617917,40.00000000000001,25.0
0,13155.929999999851,13155.93001955878,8.189720668794301e-05,0.00015885677670179926,0.021060582040292052,40.00000000000001,25.0
0,13155.93499999985,13155.935048412854,8.410225397846418e-05,0.00010889456039705815,0.006784606556440587,40.00000000000001,25.0
0,13155.93999999985,13155.940031706723,8.640240140806888e-05,0.0002710402519192147,0.0505275769827332,40.00000000000001,25.0
0,13155.944999999849,13155.944925217234,8.880327121736989e-05,-3.011377905480549e-05,-0.032542571285101594,40.00000000000001,25.0
0,13155.949999999848,13155.94998995021,9.131091897773704e-05,-4.815091634656257e-06,-0.026305626868026892,40.00000000000001,25.0
0,13155.954999999847,13155.955017125954,9.393187491533336e-05,-2.2674358073781665e-05,-0.03191019824869748,40.00000000000001,25.0
0,13155.959999999846,13155.959951800918,9.667319028996888e-05,0.00015238024823799846,0.01524466760828506,40.00000000000001,25.0
0,13155.964999999846,13155.965000989007,9.954248972047088e-05,0.00025197646283165245,0.041714736657932246,40.00000000000001,25.0
0,13155.969999999845,13155.97006457648,0.00010256958471111485,-2.3447498737010045e-05,-0.03448555032154837,40.00000000000001,25.0
0,13155.974999999844,13155.97499034298,0.00010568326520318513,0.00025750934082197915,0.04154838080370631,40.00000000000001,25.0
0,13155.979999999843,13155.980037361147,0.00010898972047200436,-0.0003016735509615773,-0.11238118296924592,40.00000000000001,25.0
0,13155.984999999842,13155.98503871473,0.00011246172703263762,4.3470852791114434e-05,-0.018879886760457036,40.00000000000001,25.0
0,13155.989999999842,13155.99000618483,0.00011611089593127514,-0.0002477118549806207,-0.09956291195916446,40.00000000000001,25.0
0,13155.99499999984,13155.995025365826,0.00011994999508720873,9.424185409188189e-05,-0.0070352317773864186,40.00000000000001,25.0
0,13155.99999999984,13155.999975207496,0.00012399319967416731,1.8819798768365698e-05,-0.028781515253195382,40.00000000000001,25.0
0,13156.00499999984,13156.005008944647,0.00012825655876233,3.875779420799598e-05,-0.024492029686002233,40.00000000000001,25.0
0,13156.009999999838,13156.009956761098,0.00013275901983464885,0.000601630718150717,0.1283103695483059,40.00000000000001,25.0
0,13156.014999999838,13156.014930727733,0.00013752481095629727,-3.567497138696408e-05,-0.04739746109215828,40.00000000000001,25.0
0,13156.019999999837,13156.020012069264,0.0001425885660723867,-5.840548677948527e-05,-0.05500357835855246,40.00000000000001,25.0
0,13156.024999999836,13156.024922159248,0.00014800415836929373,3.6874452415842554e-05,-0.03041150423429862,40.00000000000001,25.0
0,13156.029999999835,13156.029960287931,0.0001538539048006487,2.0588796153334408e-05,-0.03646902852068785,40.00000000000001,25.0
0,13156.034999999834,13156.034994236237,0.00016024462805183586,0.00023072108208960324,0.01928642717083833,40.00000000000001,25.0
0,13156.039999999834,13156.03999709245,0.00016726904896144075,0.00035307693783305917,0.050847767036765266,40.00000000000001,25.0
0,13156.044999999833,13156.045009983936,0.00017510813850746517,0.00023725394374870515,0.017006680644233038,40.00000000000001,25.0
0,13156.049999999832,13156.049970527438,0.0001832612177259085,0.00033950390891222706,0.042757021840597945,40.00000000000001,25.0
0,13156.054999999831,13156.055026645301,0.00019161091782510364,0.0004671426112168674,0.07540138065133495,40.00000000000001,25.0
0,13156.05999999983,13156.060010761117,0.00019991768957924294,5.7030468037330614e-05,-0.03910219419431555,40.00000000000001,25.0
0,13156.06499999983,13156.064930114842,0.00020817453449644465,0.00016800148161446172,-0.010993666880904631,40.00000000000001,25.0
0,13156.069999999829,13156.069964622202,0.0002166485633709842,0.00034964114646890415,0.036394449794610484,40.00000000000001,25.0
0,13156.074999999828,13156.075005510864,0.0002257344393469223,-7.047497113419276e-05,-0.08105999798882557,40.00000000000001,25.0
0,13156.079999999827,13156.079954544211,0.00023575920132697516,0.00017346324236610364,-0.01704777137187595,40.00000000000001,25.0
0,13156.084999999826,13156.085020841036,0.0002468937362491074,0.000365702765706267,0.03251301055293677,40.00000000000001,25.0
0,13156.089999999826,13156.090002086336,0.0002591922717132577,0.0002813441406252449,0.006062030394435739,40.00000000000001,25.0
0,13156.094999999825,13156.094971904658,0.0002726775171128937,0.0001344948460920586,-0.03781475752862204,40.00000000000001,25.0
0,13156.099999999824,13156.10002080864,0.0002873991205904805,0.00013395427675429218,-0.04199136925648108,40.00000000000001,25.0
0,13156.104999999823,13156.105030304541,0.0003034518837052781,0.00020962839457790437,-0.025675524040970312,40.00000000000001,25.0
0,13156.109999999822,13156.110016470719,0.00032097303450904976,0.00038328106943827237,0.017051076054089332,40.00000000000001,25.0
0,13156.114999999822,13156.114956308296,0.0003401366922035467,6.099583547065923e-05,-0.07638905613638332,40.00000000000001,25.0
0,13156.11999999982,13156.119989817718,0.00036115249237097174,0.00017963542163034903,-0.049673551442115535,40.00000000000001,25.0
